[mass=10.0;maxForwardSpeed=10.0;maxBackwardSpeed=0.0;turnRange=0.349066;brakePower=0.3;enginePower=0.2;steeringPower=0.2]
1;1;1.0;0.806663;-0.26272;-2.549544;
1;1;1.0;0.613653;-0.40418;-2.540728;
1;1;1.0;0.418432;-0.564838;-2.519697;
1;0;1.0;0.222205;-0.604029;-2.480505;
1;0;1.0;0.027673;-0.671816;-2.412719;
1;0;1.0;5.835848;-0.035017;-3.049518;
1;0;1.0;5.632852;-0.030887;-3.053647;
1;0;1.0;5.430818;-0.028047;-3.056488;
1;0;1.0;5.229667;-0.026622;-3.057912;
1;0;1.0;5.029359;-0.026755;-3.057779;
1;0;1.0;4.829433;-0.027673;-3.056862;
1;-1;1.0;4.629477;-0.021427;-3.056126;
1;-1;1.0;4.429483;-0.007739;-3.055852;
1;-1;1.0;4.229501;0.01371;-3.056357;
1;0;1.0;4.029521;0.014255;-3.056902;
1;0;1.0;3.829542;0.014845;-3.057492;
1;0;1.0;3.629565;0.015486;-3.058133;
1;0;1.0;3.42959;0.016186;-3.058832;
1;-1;1.0;3.229646;0.024262;-3.059928;
1;-1;1.0;3.0298;0.040122;-3.061824;
1;-1;1.0;2.830192;0.064252;-3.065011;
1;-1;1.0;2.631088;0.097247;-3.070081;
1;0;1.0;2.432087;0.102905;-3.075739;
1;0;1.0;2.233211;0.10926;-3.082093;
1;0;1.0;2.034482;0.116447;-3.08928;
1;0;1.0;1.835931;0.124641;-3.097474;
1;0;1.0;1.6376;0.134067;-3.106901;
1;0;1.0;1.439541;0.145026;-3.117859;
1;0;1.0;1.241827;0.157919;-3.130753;
1;0;1.0;1.044558;0.173303;3.137048;
1;0;1.0;0.847875;0.191968;3.118384;
1;0;1.0;0.65199;0.215068;3.095284;
1;0;1.0;0.457223;0.244363;3.065989;
1;0;1.0;0.264091;0.282651;3.027701;
1;1;1.0;0.073024;0.326425;2.976946;
1;1;1.0;1.868053;0.219468;-1.28049;
0;1;1.0;1.672273;0.213285;-1.295252;
0;1;1.0;1.475973;0.200248;-1.310139;
-1;1;0.97;1.284834;0.179082;-1.324096;
-1;1;0.94;1.09874;0.148725;-1.336289;
-1;1;0.91;0.917706;0.107838;-1.345623;
-1;1;0.88;0.741951;0.054725;-1.350665;
-1;1;0.85;0.572065;-0.012448;-1.349859;
-1;1;0.82;0.409006;-0.096177;-1.341012;
-1;1;0.79;0.254233;-0.199874;-1.321034;
-1;1;0.76;0.109252;-0.328129;-1.285684;
-1;1;0.73;7.533709;1.317361;2.525627;
0;1;0.73;7.492183;1.221276;2.50968;
1;1;0.75;7.440515;1.11527;2.494346;
1;1;0.77;7.378344;0.999596;2.479613;
1;1;0.79;7.305415;0.87453;2.465436;
1;1;0.81;7.221496;0.740334;2.451768;
1;1;0.83;7.126372;0.59726;2.438569;
1;1;0.85;7.019849;0.445546;2.425795;
1;1;0.87;6.901751;0.285422;2.413408;
1;1;0.89;6.771913;0.117109;2.401365;
1;0;0.91;6.630188;0.128846;2.389628;
1;0;0.93;6.476439;0.140318;2.378156;
1;0;0.95;6.312109;0.151473;2.367;
1;0;0.97;6.141096;0.162087;2.356387;
1;0;0.99;5.963217;0.172151;2.346323;
1;0;1.0;5.780045;0.181531;2.336942;
1;1;1.0;5.593466;0.183063;2.32843;
1;1;1.0;5.403636;0.176656;2.320874;
1;1;1.0;5.210781;0.162204;2.314382;
1;1;1.0;5.015214;0.139574;2.309087;
1;0;1.0;4.817225;0.144357;2.304304;
1;0;1.0;4.619379;0.149477;2.299184;
1;0;1.0;4.421691;0.15497;2.29369;
1;0;1.0;4.224179;0.160879;2.287781;
1;1;1.0;4.026637;0.159997;2.281682;
1;1;1.0;3.828853;0.152062;2.275655;
1;1;1.0;3.630644;0.136764;2.270008;
1;0;1.0;3.432595;0.142916;2.263857;
1;0;1.0;3.23473;0.149643;2.25713;
1;0;1.0;3.037075;0.157029;2.249744;
1;0;1.0;2.839663;0.165175;2.241598;
1;0;1.0;2.642534;0.174203;2.23257;
1;0;1.0;2.445735;0.184263;2.22251;
1;0;1.0;2.249328;0.195541;2.211232;
1;0;1.0;2.053386;0.208268;2.198505;
1;0;1.0;1.858007;0.222738;2.184035;
1;0;1.0;1.663315;0.239327;2.167446;
1;0;1.0;1.46947;0.258526;2.148246;
1;0;1.0;1.276691;0.280987;2.125786;
1;0;1.0;1.085272;0.307586;2.099186;
1;0;1.0;0.895626;0.339535;2.067238;
1;0;1.0;0.708343;0.378535;2.028237;
1;-1;1.0;0.524878;0.434857;1.978897;
1;-1;1.0;0.347483;0.513266;1.914451;
1;-1;1.0;0.179752;0.620634;1.828026;
1;-1;1.0;0.027488;0.766408;1.710178;
1;-1;1.0;7.83797;-0.528127;-1.063549;
1;-1;1.0;7.661655;-0.497029;-1.052759;
1;-1;1.0;7.481848;-0.458377;-1.042542;
1;-1;1.0;7.298502;-0.412089;-1.032979;
1;-1;1.0;7.111914;-0.358114;-1.024122;
1;-1;1.0;6.922644;-0.296385;-1.016038;
1;-1;1.0;6.731537;-0.226809;-1.008819;
1;-1;1.0;6.539749;-0.149269;-1.002584;
1;-1;1.0;6.348761;-0.063613;-0.997483;
1;-1;1.0;6.160389;0.030345;-0.993702;
1;-1;1.0;5.976789;0.132828;-0.991466;
1;0;1.0;5.78995;0.131862;-0.9905;
1;0;1.0;5.599845;0.132273;-0.99091;
1;0;1.0;5.406488;0.134183;-0.992821;
1;0;1.0;5.209935;0.137737;-0.996375;
1;0;1.0;5.011892;0.142305;-1.000942;
1;0;1.0;4.813982;0.147183;-1.005821;
1;0;1.0;4.616221;0.152406;-1.011044;
1;0;1.0;4.418625;0.158009;-1.016647;
1;0;1.0;4.221211;0.164037;-1.022675;
1;0;1.0;4.024002;0.170538;-1.029175;
1;0;1.0;3.827023;0.17757;-1.036207;
1;0;1.0;3.630302;0.185199;-1.043837;
1;0;1.0;3.433875;0.193506;-1.052143;
1;0;1.0;3.237783;0.202581;-1.061219;
1;0;1.0;3.042073;0.212537;-1.071174;
1;0;1.0;2.846804;0.223504;-1.082142;
1;0;1.0;2.652048;0.235642;-1.09428;
1;0;1.0;2.45789;0.249146;-1.107784;
1;1;1.0;2.264079;0.256859;-1.122478;
0;1;1.0;2.070326;0.258564;-1.138146;
-1;1;0.97;1.882129;0.253235;-1.153977;
-1;1;0.94;1.699178;0.240165;-1.169493;
-1;1;0.91;1.521218;0.218524;-1.184111;
-1;1;0.88;1.348084;0.187334;-1.197113;
-1;1;0.85;1.179703;0.1456;-1.207784;
-1;1;0.82;1.016158;0.092383;-1.215486;
-1;1;0.79;0.85781;0.026547;-1.219407;
-1;1;0.76;0.705348;-0.053295;-1.218506;
-1;1;0.73;0.559837;-0.148853;-1.211454;
-1;1;0.7;0.422779;-0.262205;-1.196581;
-1;1;0.67;0.29618;-0.395807;-1.171877;
-1;1;0.64;0.182213;-0.552434;-1.135057;
-1;1;0.61;0.082253;-0.735141;-1.083601;
-1;1;0.58;7.016998;1.073567;2.412323;
-1;1;0.55;6.975137;0.929744;2.400164;
0;1;0.55;6.922959;0.772318;2.388915;
0;1;0.55;6.860204;0.601316;2.378548;
1;1;0.57;6.786639;0.417207;2.36904;
1;1;0.59;6.702052;0.220423;2.360376;
1;1;0.61;6.606257;0.011361;2.352543;
1;0;0.63;6.499086;0.018365;2.34554;
1;0;0.65;6.380393;0.024537;2.339367;
1;0;0.67;6.254034;0.029745;2.33416;
1;0;0.69;6.121826;0.03389;2.330014;
1;0;0.71;5.983664;0.036925;2.32698;
1;0;0.73;5.839473;0.038789;2.325115;
1;0;0.75;5.689588;0.039659;2.324246;
1;0;0.77;5.535712;0.040593;2.323311;
1;0;0.79;5.377846;0.041599;2.322306;
1;0;0.81;5.21599;0.042682;2.321222;
1;0;0.83;5.050145;0.043853;2.320052;
1;0;0.85;4.880313;0.04512;2.318784;
1;0;0.87;4.706496;0.046496;2.317409;
1;0;0.89;4.528694;0.047992;2.315912;
1;0;0.91;4.346911;0.049625;2.314279;
1;0;0.93;4.161148;0.051413;2.312492;
1;0;0.95;3.971409;0.053377;2.310528;
1;0;0.97;3.777696;0.055543;2.308361;
1;0;0.99;3.580015;0.057943;2.305961;
1;0;1.0;3.380366;0.060587;2.303317;
1;0;1.0;3.18075;0.063484;2.300421;
1;0;1.0;2.981173;0.066671;2.297234;
1;0;1.0;2.781641;0.070194;2.29371;
1;0;1.0;2.582161;0.07411;2.289794;
1;0;1.0;2.382742;0.078488;2.285417;
1;0;1.0;2.183397;0.083414;2.280491;
1;0;1.0;1.984139;0.088998;2.274906;
1;0;1.0;1.784987;0.095381;2.268524;
1;0;1.0;1.585966;0.102747;2.261158;
1;0;1.0;1.387109;0.11134;2.252564;
1;-1;1.0;1.188635;0.129109;2.241777;
1;-1;1.0;0.990883;0.157396;2.227453;
1;-1;1.0;0.794405;0.198113;2.207679;
1;-1;1.0;0.600121;0.254055;2.179663;
1;-1;1.0;0.409565;0.329404;2.13922;
1;-1;1.0;0.225344;0.430546;2.079966;
1;-1;1.0;0.051944;0.567225;1.992157;
1;-1;1.0;3.098654;-0.315342;-1.193813;
1;-1;1.0;2.906713;-0.266174;-1.180148;
1;-1;1.0;2.713679;-0.208725;-1.167784;
1;-1;1.0;2.52048;-0.142643;-1.157072;
1;-1;1.0;2.32832;-0.067446;-1.148493;
1;0;1.0;2.132261;-0.074176;-1.141763;
1;0;1.0;1.932848;-0.07923;-1.136709;
1;1;1.0;1.733645;-0.092511;-1.13041;
0;1;1.0;1.534867;-0.114858;-1.122025;
0;1;1.0;1.336865;-0.147389;-1.110438;
0;1;1.0;1.140215;-0.191615;-1.094138;
0;1;1.0;0.945843;-0.249607;-1.071052;
-1;1;0.97;0.760923;-0.3234;-1.039363;
-1;1;0.94;0.58711;-0.415888;-0.996405;
-1;1;0.91;0.426528;-0.530275;-0.939221;
-1;1;0.88;0.282205;-0.670133;-0.864499;
-1;1;0.85;0.158175;-0.838781;-0.7692;
-1;1;0.82;0.059317;-1.037877;-0.651967;
-1;1;0.79;12.526839;1.324949;-2.127124;
-1;1;0.76;12.492465;1.235706;-2.137767;
-1;1;0.73;12.449781;1.136199;-2.147709;
-1;1;0.7;12.398493;1.026029;-2.156963;
-1;1;0.67;12.338334;0.904763;-2.165539;
0;1;0.67;12.26906;0.772409;-2.173447;
0;1;0.67;12.190447;0.628973;-2.180694;
1;1;0.69;12.102294;0.474762;-2.187283;
1;1;0.71;12.004419;0.310062;-2.193216;
1;0;0.73;11.896658;0.315337;-2.198491;
1;0;0.75;11.778868;0.319952;-2.203106;
1;0;0.77;11.650923;0.323897;-2.207051;
1;0;0.79;11.513138;0.327874;-2.211028;
1;0;0.81;11.365626;0.332071;-2.215225;
1;0;0.83;11.208815;0.336503;-2.219658;
1;1;0.85;11.048018;0.33284;-2.224207;
1;1;0.87;10.88279;0.321161;-2.228766;
1;1;0.89;10.712703;0.301527;-2.233215;
1;1;0.91;10.537387;0.273978;-2.237419;
1;1;0.93;10.35657;0.238526;-2.241228;
1;1;0.95;10.170117;0.195162;-2.244472;
1;1;0.97;9.978086;0.143845;-2.246962;
1;0;0.99;9.782168;0.146477;-2.249594;
1;0;1.0;9.58435;0.149235;-2.252352;
1;0;1.0;9.386616;0.152098;-2.255215;
1;0;1.0;9.18897;0.155072;-2.258189;
1;0;1.0;8.991417;0.158164;-2.261281;
1;0;1.0;8.793964;0.16138;-2.264497;
1;1;1.0;8.596393;0.157604;-2.267703;
1;1;1.0;8.398496;0.146687;-2.270749;
1;1;1.0;8.20011;0.12847;-2.273475;
1;1;1.0;8.001142;0.102775;-2.275705;
1;0;1.0;7.802221;0.105106;-2.278036;
1;0;1.0;7.603351;0.107545;-2.280475;
1;0;1.0;7.404533;0.110099;-2.28303;
1;0;1.0;7.205774;0.112777;-2.285708;
1;0;1.0;7.007076;0.115588;-2.288519;
1;0;1.0;6.808445;0.118542;-2.291473;
1;0;1.0;6.609885;0.12165;-2.294581;
1;0;1.0;6.411403;0.124925;-2.297855;
1;1;1.0;6.212831;0.121206;-2.301118;
1;1;1.0;6.014012;0.110296;-2.30417;
1;1;1.0;5.814833;0.091971;-2.306789;
1;1;1.0;5.615256;0.06598;-2.308724;
1;0;1.0;5.415705;0.068036;-2.31078;
1;0;1.0;5.216182;0.070223;-2.312967;
1;0;1.0;5.016692;0.072555;-2.315299;
1;0;1.0;4.817236;0.075048;-2.317792;
1;1;1.0;4.617715;0.070488;-2.320213;
1;1;1.0;4.418047;0.058611;-2.322298;
1;1;1.0;4.218194;0.03911;-2.323742;
1;0;1.0;4.018353;0.040668;-2.3253;
1;0;1.0;3.818525;0.042356;-2.326988;
1;0;1.0;3.618712;0.044189;-2.328821;
1;0;1.0;3.418916;0.046189;-2.33082;
1;0;1.0;3.21914;0.048377;-2.333009;
1;1;1.0;3.01932;0.043455;-2.335068;
1;1;1.0;2.819411;0.031037;-2.336613;
1;1;1.0;2.619422;0.010651;-2.33717;
1;1;1.0;2.419453;-0.018285;-2.33616;
1;1;1.0;2.219754;-0.056494;-2.332857;
1;1;1.0;2.020785;-0.104885;-2.326354;
1;1;1.0;1.82331;-0.164603;-2.315505;
1;1;1.0;1.628584;-0.236901;-2.299059;
1;0;1.0;1.434622;-0.256181;-2.279778;
1;0;1.0;1.241722;-0.27879;-2.257169;
1;0;1.0;1.050183;-0.305638;-2.230321;
1;0;1.0;0.860426;-0.337992;-2.197967;
1;0;1.0;0.673056;-0.377641;-2.158318;
1;1;1.0;0.48956;-0.435023;-2.107918;
1;1;1.0;0.312257;-0.515187;-2.041716;
1;1;1.0;0.144886;-0.625484;-1.952363;
1;1;1.0;3.128531;0.301035;-2.31438;
1;1;1.0;2.935923;0.279492;-2.327744;
1;1;1.0;2.741838;0.250186;-2.340325;
1;1;1.0;2.546103;0.212594;-2.351603;
1;1;1.0;2.3487;0.166067;-2.360926;
1;1;1.0;2.149832;0.109779;-2.36747;
1;1;1.0;1.950346;0.042787;-2.370292;
1;1;1.0;1.750678;-0.035917;-2.368382;
1;0;1.0;1.550817;-0.038732;-2.365567;
1;0;1.0;1.350979;-0.042026;-2.362272;
1;0;1.0;1.151172;-0.045932;-2.358366;
1;0;1.0;0.951405;-0.050638;-2.35366;
1;0;1.0;0.751691;-0.056418;-2.347881;
1;1;1.0;0.552144;-0.071563;-2.339717;
1;1;1.0;0.352983;-0.098153;-2.32709;
1;1;1.0;0.154644;-0.139679;-2.306508;
1;1;1.0;5.896799;0.561116;-3.035227;
1;1;1.0;5.724606;0.541147;-3.050166;
1;1;1.0;5.549719;0.51388;-3.064786;
1;1;1.0;5.371586;0.479087;-3.078863;
1;1;1.0;5.189779;0.436508;-3.092134;
1;1;1.0;5.003976;0.38605;-3.104508;
1;1;1.0;4.814117;0.327659;-3.11593;
1;1;1.0;4.620455;0.261265;-3.12633;
1;1;1.0;4.423601;0.186784;-3.135625;
1;0;1.0;4.22722;0.194865;3.139479;
1;0;1.0;4.031154;0.202562;3.131782;
1;0;1.0;3.835411;0.210884;3.12346;
1;0;1.0;3.64003;0.219906;3.114438;
1;0;1.0;3.445061;0.229721;3.104623;
1;1;1.0;3.250231;0.233135;3.094228;
1;1;1.0;3.055249;0.229895;3.083505;
1;1;1.0;2.859822;0.2197;3.072756;
1;1;1.0;2.663687;0.20218;3.062351;
1;1;1.0;2.466638;0.176879;3.052745;
1;0;1.0;2.269948;0.187641;3.041983;
1;0;1.0;2.073685;0.19978;3.029845;
1;0;1.0;1.877937;0.213571;3.016053;
1;0;1.0;1.682816;0.229373;3.000251;
1;0;1.0;1.48847;0.247647;2.981977;
1;0;1.0;1.295095;0.26901;2.960614;
1;0;1.0;1.10296;0.294289;2.935335;
1;0;1.0;0.912438;0.324628;2.904997;
1;0;1.0;0.724065;0.361636;2.867988;
1;1;1.0;0.53808;0.399826;2.822817;
1;1;1.0;0.354878;0.441449;2.767232;
1;1;1.0;0.175141;0.490037;2.6977;
0;1;1.0;0.000102;0.551389;2.608422;
0;1;1.0;1.708801;0.170831;-1.396357;
0;1;1.0;1.510593;0.139187;-1.4066;
-1;1;0.97;1.317446;0.097634;-1.414133;
-1;1;0.94;1.129619;0.044751;-1.417762;
-1;1;0.91;0.947754;-0.02101;-1.416185;
-1;1;0.88;0.772862;-0.101606;-1.407706;
-1;1;0.85;0.606115;-0.199552;-1.39009;
-1;1;0.82;0.448313;-0.317999;-1.360487;
-1;1;0.79;0.300924;-0.460999;-1.315169;
-1;1;0.76;0.166423;-0.633598;-1.249437;
-1;1;0.73;0.048707;-0.841554;-1.157912;
