[mass=10.0;maxForwardSpeed=10.0;maxBackwardSpeed=0.0;turnRange=0.349066;brakePower=0.3;enginePower=0.2;steeringPower=0.2]
1;0;1.0;5.763671;0.014367;-2.292712;
1;0;1.0;5.563692;0.014805;-2.29315;
1;0;1.0;5.363715;0.01527;-2.293615;
1;0;1.0;5.163739;0.015766;-2.29411;
1;0;1.0;4.963764;0.016294;-2.294639;
1;0;1.0;4.763792;0.01686;-2.295204;
1;0;1.0;4.563821;0.017466;-2.29581;
1;0;1.0;4.363853;0.018117;-2.296462;
1;0;1.0;4.163887;0.018819;-2.297163;
1;0;1.0;3.963924;0.019577;-2.297921;
1;0;1.0;3.763964;0.020399;-2.298743;
1;0;1.0;3.564007;0.021292;-2.299637;
1;0;1.0;3.364055;0.022268;-2.300613;
1;0;1.0;3.164107;0.023338;-2.301682;
1;0;1.0;2.964164;0.024515;-2.30286;
1;1;1.0;2.764196;0.018465;-2.303791;
1;1;1.0;2.564198;0.004755;-2.304044;
1;1;1.0;2.364226;-0.017151;-2.303081;
1;1;1.0;2.164442;-0.047924;-2.300233;
1;1;1.0;1.965174;-0.088412;-2.294653;
1;0;1.0;1.766011;-0.094796;-2.288268;
1;0;1.0;1.566979;-0.102171;-2.280894;
1;0;1.0;1.36811;-0.110785;-2.27228;
1;1;1.0;1.169623;-0.128597;-2.261449;
1;1;1.0;0.971856;-0.156971;-2.247038;
1;1;1.0;0.775366;-0.197853;-2.227099;
1;1;1.0;0.581076;-0.2541;-2.198777;
1;1;1.0;0.390539;-0.33001;-2.157775;
1;1;1.0;0.206403;-0.432177;-2.097495;
1;1;1.0;0.033253;-0.570729;-2.007812;
1;1;1.0;3.110004;0.301632;-2.343597;
1;1;1.0;2.916743;0.25108;-2.355876;
1;1;1.0;2.722237;0.191497;-2.366107;
1;1;1.0;2.527333;0.122215;-2.373619;
1;1;1.0;2.332317;0.042588;-2.377768;
1;1;1.0;2.137026;-0.048011;-2.377926;
1;0;1.0;1.937442;-0.051223;-2.374714;
1;0;1.0;1.737724;-0.054963;-2.370974;
1;0;1.0;1.538049;-0.059292;-2.366645;
1;0;1.0;1.338431;-0.064361;-2.361576;
1;0;1.0;1.138884;-0.070375;-2.355562;
1;0;1.0;0.93943;-0.077626;-2.348311;
1;0;1.0;0.740101;-0.086539;-2.339398;
1;1;1.0;0.541088;-0.10564;-2.327278;
1;1;1.0;0.342729;-0.137376;-2.309505;
1;1;1.0;0.145664;-0.185846;-2.281979;
1;1;1.0;5.868893;0.536792;-3.032542;
1;1;1.0;5.694249;0.516259;-3.046916;
1;1;1.0;5.516973;0.48839;-3.060934;
1;1;1.0;5.336553;0.452951;-3.074365;
1;1;1.0;5.152602;0.409673;-3.086937;
1;1;1.0;4.964839;0.358474;-3.09857;
1;1;1.0;4.773249;0.299291;-3.1092;
1;1;1.0;4.578138;0.232045;-3.118749;
1;1;1.0;4.380166;0.156643;-3.127123;
1;0;1.0;4.182665;0.163726;-3.134206;
1;0;1.0;3.985447;0.170265;-3.140745;
1;0;1.0;3.788459;0.177342;3.135363;
1;0;1.0;3.591731;0.185026;3.127679;
1;0;1.0;3.395299;0.193398;3.119308;
1;0;1.0;3.199203;0.202552;3.110154;
1;1;1.0;3.003204;0.205279;3.100445;
1;0;1.0;2.807622;0.215986;3.089738;
1;0;1.0;2.612523;0.227851;3.077873;
1;0;1.0;2.417991;0.241069;3.064655;
1;0;1.0;2.224128;0.255879;3.049845;
1;0;1.0;2.031062;0.27258;3.033144;
1;0;1.0;1.838957;0.291547;3.014177;
1;0;1.0;1.648021;0.313258;2.992466;
1;0;1.0;1.458527;0.33833;2.967395;
1;0;1.0;1.270835;0.367566;2.938158;
1;0;1.0;1.085433;0.402036;2.903689;
1;0;1.0;0.90299;0.443171;2.862553;
1;0;1.0;0.724444;0.492925;2.8128;
1;1;1.0;0.550414;0.546227;2.752516;
1;1;1.0;0.381814;0.605783;2.678997;
1;1;1.0;0.22006;0.675461;2.588375;
0;1;1.0;0.067386;0.760806;2.475105;
0;1;1.0;1.723464;0.308642;-1.458068;
-1;1;0.97;1.536829;0.286682;-1.478212;
-1;1;0.94;1.354505;0.255911;-1.496972;
-1;1;0.91;1.176442;0.215304;-1.513566;
-1;1;0.88;1.002921;0.163808;-1.527207;
-1;1;0.85;0.834437;0.100049;-1.536797;
-1;1;0.82;0.671746;0.0222;-1.540811;
-1;1;0.79;0.515274;-0.072031;-1.53728;
-1;1;0.76;0.365179;-0.185537;-1.52366;
0;1;0.76;0.222088;-0.321814;-1.496454;
1;1;0.78;0.087077;-0.485361;-1.45093;
1;1;0.8;7.680458;0.969395;2.526832;
1;1;0.82;7.602748;0.848079;2.512886;
1;1;0.84;7.514363;0.7179;2.499491;
1;1;0.86;7.415074;0.579088;2.486611;
1;1;0.88;7.304667;0.431863;2.474211;
1;1;0.9;7.182947;0.276435;2.462257;
1;1;0.92;7.049735;0.113004;2.450718;
1;0;0.94;6.904866;0.124161;2.439561;
1;0;0.96;6.748187;0.134966;2.428755;
1;0;0.98;6.579559;0.14545;2.418272;
1;0;1.0;6.399503;0.155607;2.408115;
1;0;1.0;6.216526;0.164984;2.398737;
1;0;1.0;6.030413;0.173533;2.390188;
1;1;1.0;5.841248;0.174201;2.382539;
1;1;1.0;5.649156;0.166902;2.375876;
1;1;1.0;5.454331;0.151534;2.3703;
1;1;1.0;5.257063;0.127972;2.365937;
1;0;1.0;5.058753;0.132185;2.361724;
1;0;1.0;4.860557;0.136683;2.357226;
1;0;1.0;4.662488;0.141495;2.352413;
1;0;1.0;4.464559;0.146657;2.347252;
1;0;1.0;4.266787;0.152206;2.341703;
1;0;1.0;4.06919;0.158188;2.335721;
1;0;1.0;3.871789;0.164655;2.329254;
1;0;1.0;3.674609;0.171668;2.322241;
1;0;1.0;3.477679;0.179298;2.314611;
1;1;1.0;3.280778;0.180328;2.306599;
1;1;1.0;3.083674;0.174475;2.298489;
1;1;1.0;2.886147;0.161402;2.290619;
1;1;1.0;2.688022;0.140694;2.283402;
1;0;1.0;2.490111;0.14873;2.275366;
1;0;1.0;2.292452;0.157731;2.266364;
1;0;1.0;2.095095;0.167881;2.256214;
1;0;1.0;1.898099;0.179413;2.244682;
1;0;1.0;1.701545;0.192624;2.231471;
1;0;1.0;1.505537;0.207906;2.216189;
1;0;1.0;1.310212;0.225776;2.198319;
1;0;1.0;1.115762;0.24694;2.177156;
1;0;1.0;0.922451;0.272372;2.151723;
1;-1;1.0;0.731083;0.311216;2.119861;
1;-1;1.0;0.542887;0.366603;2.078436;
