[mass=10.0;maxForwardSpeed=10.0;maxBackwardSpeed=0.0;turnRange=0.349066;brakePower=0.3;enginePower=0.2;steeringPower=0.2]
1;1;1.0;1.07388;0.066899;-2.444454;
1;1;1.0;0.87419;0.058583;-2.4501;
1;1;1.0;0.674349;0.042134;-2.454595;
1;1;1.0;0.474372;0.016136;-2.456522;
1;1;1.0;0.274413;-0.021716;-2.453577;
1;1;1.0;0.074892;-0.075431;-2.44175;
1;1;1.0;5.919098;0.491114;-3.057164;
1;1;1.0;5.738274;0.447779;-3.069679;
1;1;1.0;5.553275;0.396574;-3.081307;
1;1;1.0;5.36399;0.337449;-3.091995;
1;1;1.0;5.170626;0.270345;-3.101685;
1;1;1.0;4.973743;0.195191;-3.110307;
1;0;1.0;4.777565;0.202668;-3.117784;
1;0;1.0;4.581803;0.20988;-3.124996;
1;0;1.0;4.386353;0.217617;-3.132732;
1;0;1.0;4.19125;0.225935;-3.14105;
1;1;1.0;3.996214;0.227648;3.13344;
1;1;1.0;3.80095;0.22252;3.124605;
1;1;1.0;3.605173;0.210271;3.11591;
1;1;1.0;3.408638;0.190573;3.107684;
1;1;1.0;3.211171;0.163029;3.10032;
1;1;1.0;3.012709;0.127164;3.094297;
1;0;1.0;2.814409;0.133814;3.087648;
1;0;1.0;2.616295;0.141193;3.080269;
1;0;1.0;2.418401;0.149426;3.072036;
1;0;1.0;2.220767;0.158671;3.062791;
1;0;1.0;2.023445;0.169123;3.052339;
1;0;1.0;1.826499;0.181033;3.040428;
1;0;1.0;1.630014;0.194725;3.026736;
1;0;1.0;1.434101;0.210625;3.010837;
1;0;1.0;1.238912;0.229302;2.99216;
1;0;1.0;1.044652;0.251537;2.969924;
1;0;1.0;0.851615;0.278424;2.943037;
1;0;1.0;0.660227;0.311539;2.909922;
1;0;1.0;0.471133;0.353223;2.868238;
1;0;1.0;0.285343;0.407075;2.814386;
1;0;1.0;0.104529;0.478828;2.742634;
1;1;1.0;1.853019;0.229016;-1.364966;
0;1;1.0;1.657969;0.231111;-1.381024;
0;1;1.0;1.462723;0.227111;-1.397967;
-1;1;0.97;1.272874;0.215841;-1.414839;
-1;1;0.94;1.088192;0.196416;-1.430982;
-1;1;0.91;0.908525;0.167727;-1.445533;
-1;1;0.88;0.73384;0.128359;-1.457337;
-1;1;0.85;0.564288;0.076462;-1.464827;
-1;1;0.82;0.400295;0.009564;-1.46583;
-1;1;0.79;0.242736;-0.075583;-1.45742;
-1;1;0.76;0.092721;-0.183405;-1.435521;
0;1;0.76;7.69527;1.319992;2.52524;
0;1;0.76;7.650195;1.231974;2.508962;
1;1;0.78;7.595685;1.13465;2.493041;
1;1;0.8;7.530857;1.028028;2.47769;
1;1;0.82;7.455451;0.91237;2.462862;
1;1;0.84;7.369226;0.787924;2.448512;
1;1;0.86;7.271966;0.654928;2.434592;
1;1;0.88;7.16347;0.513611;2.421061;
1;1;0.9;7.043558;0.364193;2.407873;
1;1;0.92;6.912064;0.206888;2.394985;
1;1;0.94;6.768836;0.041901;2.382351;
1;0;0.96;6.613886;0.054318;2.369934;
1;0;0.98;6.452641;0.066232;2.35802;
1;0;1.0;6.284897;0.077642;2.34661;
1;0;1.0;6.113847;0.08832;2.335933;
1;0;1.0;5.93926;0.098227;2.326025;
1;0;1.0;5.760919;0.107323;2.31693;
1;0;1.0;5.578625;0.115556;2.308696;
1;0;1.0;5.392194;0.122871;2.301382;
1;0;1.0;5.201461;0.129198;2.295054;
1;0;1.0;5.00628;0.134459;2.289793;
1;0;1.0;4.808147;0.139075;2.285177;
1;1;1.0;4.609952;0.136789;2.280481;
1;1;1.0;4.411514;0.127355;2.275953;
1;1;1.0;4.212688;0.110486;2.271878;
1;0;1.0;4.013956;0.114884;2.26748;
1;0;1.0;3.815329;0.119645;2.262719;
1;0;1.0;3.616821;0.124816;2.257548;
1;0;1.0;3.418447;0.130451;2.251913;
1;0;1.0;3.220226;0.136616;2.245748;
1;0;1.0;3.022182;0.143388;2.238976;
1;0;1.0;2.824341;0.150861;2.231503;
1;0;1.0;2.626737;0.159149;2.223215;
1;0;1.0;2.429411;0.168391;2.213973;
1;0;1.0;2.232414;0.178761;2.203603;
1;0;1.0;2.035809;0.190476;2.191888;
1;0;1.0;1.839679;0.203811;2.178554;
1;0;1.0;1.644129;0.219121;2.163244;
1;0;1.0;1.449297;0.236871;2.145493;
1;0;1.0;1.25537;0.257682;2.124682;
1;0;1.0;1.062603;0.282395;2.099969;
1;0;1.0;0.871355;0.312181;2.070183;
1;0;1.0;0.682143;0.348706;2.033658;
1;-1;1.0;0.496284;0.402251;1.987095;
1;-1;1.0;0.315845;0.477703;1.925605;
1;-1;1.0;0.144204;0.582338;1.841914;
1;-1;1.0;8.015902;-0.58104;-1.069951;
1;-1;1.0;7.845604;-0.557877;-1.058208;
1;-1;1.0;7.672204;-0.527368;-1.046829;
1;-1;1.0;7.495166;-0.489339;-1.035988;
1;-1;1.0;7.314382;-0.443708;-1.025769;
1;-1;1.0;7.130107;-0.39043;-1.016215;
1;-1;1.0;6.942855;-0.329444;-1.007388;
1;-1;1.0;6.753425;-0.260664;-0.999374;
1;-1;1.0;6.562926;-0.183977;-0.992284;
1;-1;1.0;6.372788;-0.099239;-0.986265;
1;-1;1.0;6.184777;-0.006269;-0.981497;
1;-1;1.0;6.000999;0.095155;-0.978201;
1;-1;1.0;5.823292;0.205261;-0.976606;
1;0;1.0;5.64279;0.205027;-0.976372;
1;0;1.0;5.45889;0.206237;-0.977581;
1;0;1.0;5.271628;0.209017;-0.980362;
1;0;1.0;5.081088;0.21352;-0.984865;
1;1;1.0;4.886722;0.212896;-0.991222;
1;1;1.0;4.690804;0.205879;-0.998168;
1;1;1.0;4.494337;0.191629;-1.004861;
1;1;1.0;4.297111;0.169857;-1.011015;
1;0;1.0;4.100102;0.176486;-1.017644;
1;0;1.0;3.903334;0.183647;-1.024805;
1;0;1.0;3.706839;0.191407;-1.032565;
1;0;1.0;3.510652;0.199842;-1.041;
1;0;1.0;3.314815;0.209044;-1.050202;
1;0;1.0;3.119378;0.219119;-1.060277;
1;0;1.0;2.924401;0.230197;-1.071355;
1;0;1.0;2.729956;0.242432;-1.08359;
1;0;1.0;2.53613;0.25601;-1.097168;
1;0;1.0;2.343032;0.27116;-1.112318;
1;0;1.0;2.150796;0.288163;-1.129321;
1;1;1.0;1.959171;0.299937;-1.148077;
1;1;1.0;1.767868;0.30636;-1.168462;
0;1;1.0;1.576575;0.307272;-1.190318;
0;1;1.0;1.384965;0.302471;-1.213443;
-1;1;0.97;1.198455;0.290663;-1.236757;
-1;1;0.94;1.01674;0.271008;-1.259651;
-1;1;0.91;0.839561;0.242822;-1.281687;
-1;1;0.88;0.666818;0.205414;-1.302433;
-1;1;0.85;0.498626;0.157892;-1.321279;
-1;1;0.82;0.335345;0.099052;-1.337321;
-1;1;0.79;0.177606;0.027194;-1.349181;
-1;1;0.76;0.026351;-0.060186;-1.354706;
-1;1;0.73;7.350078;1.520868;2.409692;
0;1;0.73;7.3532;1.425645;2.392884;
0;1;0.73;7.347716;1.320303;2.376632;
0;1;0.73;7.332889;1.204578;2.361198;
0;1;0.73;7.308208;1.078411;2.346643;
1;1;0.75;7.273349;0.942106;2.332917;
1;1;0.77;7.228014;0.795949;2.319978;
1;1;0.79;7.171936;0.640207;2.307785;
1;1;0.81;7.104871;0.475136;2.296304;
1;1;0.83;7.026597;0.300973;2.285502;
1;1;0.85;6.936913;0.117944;2.275353;
1;0;0.87;6.835636;0.127464;2.265834;
1;0;0.89;6.722598;0.136373;2.256925;
1;0;0.91;6.597647;0.144688;2.24861;
1;0;0.93;6.460644;0.152418;2.240879;
1;0;0.95;6.311465;0.15957;2.233727;
1;0;0.97;6.149993;0.166146;2.227152;
1;0;0.99;5.976126;0.172139;2.221159;
1;1;1.0;5.789771;0.170557;2.215759;
1;1;1.0;5.592292;0.161326;2.211028;
1;1;1.0;5.39432;0.144758;2.206651;
1;1;1.0;5.195728;0.120596;2.202888;
1;1;1.0;4.996486;0.088544;2.200034;
1;1;1.0;4.796711;0.048265;2.198425;
1;0;1.0;4.596952;0.049989;2.196701;
1;0;1.0;4.397211;0.051841;2.194849;
1;0;1.0;4.19749;0.053835;2.192855;
1;0;1.0;3.997792;0.055988;2.190702;
1;0;1.0;3.798118;0.058321;2.188369;
1;0;1.0;3.598473;0.060856;2.185834;
1;0;1.0;3.39886;0.063621;2.183069;
1;0;1.0;3.199284;0.066649;2.180041;
1;0;1.0;2.99975;0.069979;2.176711;
1;0;1.0;2.800265;0.073659;2.173031;
1;0;1.0;2.600838;0.077747;2.168943;
1;0;1.0;2.401477;0.082313;2.164376;
1;0;1.0;2.202197;0.087449;2.159241;
1;0;1.0;2.003012;0.093265;2.153425;
1;0;1.0;1.803943;0.099908;2.146782;
1;0;1.0;1.605017;0.107566;2.139124;
1;-1;1.0;1.406436;0.124047;2.129624;
1;-1;1.0;1.208509;0.150468;2.117166;
1;-1;1.0;1.011729;0.188371;2.100207;
1;-1;1.0;0.816896;0.239922;2.076581;
1;-1;1.0;0.625309;0.30823;2.04318;
1;-1;1.0;0.439078;0.397806;1.995491;
1;-1;1.0;0.261662;0.515205;1.926961;
1;-1;1.0;0.097978;0.668836;1.829182;
1;-1;1.0;2.979898;-0.340046;-1.223492;
1;-1;1.0;2.79024;-0.286214;-1.20751;
1;-1;1.0;2.599589;-0.224319;-1.192611;
1;-1;1.0;2.409005;-0.154029;-1.179125;
1;-1;1.0;2.219832;-0.074877;-1.16752;
1;0;1.0;2.027115;-0.084907;-1.15749;
1;0;1.0;1.830639;-0.093081;-1.149316;
1;0;1.0;1.631571;-0.100145;-1.142252;
1;1;1.0;1.432811;-0.115916;-1.133462;
1;1;1.0;1.234646;-0.141471;-1.12187;
1;1;1.0;1.037534;-0.178288;-1.105997;
0;1;1.0;0.842227;-0.228444;-1.083766;
-1;1;0.97;0.655698;-0.294097;-1.053235;
-1;1;0.94;0.479555;-0.378631;-1.01125;
-1;1;0.91;0.316151;-0.486316;-0.953787;
-1;1;0.88;0.168474;-0.621818;-0.876439;
-1;1;0.85;0.040784;-0.790053;-0.774572;
-1;1;0.82;12.641634;1.460706;-2.121844;
-1;1;0.79;12.619901;1.388395;-2.133252;
0;1;0.79;12.590001;1.307056;-2.144468;
0;1;0.79;12.551854;1.216577;-2.155383;
1;1;0.81;12.505321;1.117306;-2.166124;
1;1;0.83;12.450275;1.009254;-2.176494;
1;1;0.85;12.386469;0.892383;-2.18626;
1;1;0.87;12.313632;0.766855;-2.195393;
1;1;0.89;12.231516;0.632858;-2.203901;
1;1;0.91;12.139893;0.490573;-2.211793;
1;1;0.93;12.038553;0.340169;-2.219072;
1;1;0.95;11.927306;0.181806;-2.225742;
1;1;0.97;11.80598;0.015637;-2.231803;
1;0;0.99;11.674417;0.021086;-2.237251;
1;0;1.0;11.532478;0.025916;-2.242082;
1;0;1.0;11.38004;0.03012;-2.246286;
1;0;1.0;11.216995;0.033685;-2.24985;
1;0;1.0;11.043252;0.036593;-2.252759;
1;1;1.0;10.858736;0.031844;-2.254991;
1;1;1.0;10.663389;0.019411;-2.256521;
1;1;1.0;10.464212;-0.000795;-2.257259;
1;1;1.0;10.264704;-0.028845;-2.257134;
1;0;1.0;10.064788;-0.029366;-2.256612;
1;0;1.0;9.864876;-0.029907;-2.256072;
1;0;1.0;9.664967;-0.030468;-2.255511;
1;0;1.0;9.465062;-0.03105;-2.254929;
1;0;1.0;9.26516;-0.031655;-2.254324;
1;0;1.0;9.065262;-0.032284;-2.253695;
1;0;1.0;8.865369;-0.032938;-2.253041;
1;0;1.0;8.665479;-0.033619;-2.252359;
1;0;1.0;8.465595;-0.03433;-2.251649;
1;0;1.0;8.265715;-0.03507;-2.250908;
1;0;1.0;8.065841;-0.035844;-2.250135;
1;0;1.0;7.865972;-0.036652;-2.249326;
1;0;1.0;7.66611;-0.037498;-2.248481;
1;-1;1.0;7.466205;-0.031238;-2.24776;
1;-1;1.0;7.266236;-0.017693;-2.247342;
1;0;1.0;7.066268;-0.018132;-2.246903;
1;0;1.0;6.866301;-0.018593;-2.246442;
1;0;1.0;6.666337;-0.019078;-2.245957;
1;0;1.0;6.466374;-0.019589;-2.245446;
1;0;1.0;6.266414;-0.020128;-2.244907;
1;0;1.0;6.066455;-0.020697;-2.244338;
1;0;1.0;5.866499;-0.0213;-2.243735;
1;0;1.0;5.666546;-0.021939;-2.243096;
1;0;1.0;5.466596;-0.022618;-2.242417;
1;0;1.0;5.266649;-0.023339;-2.241696;
1;0;1.0;5.066705;-0.024109;-2.240926;
1;0;1.0;4.866765;-0.02493;-2.240104;
1;0;1.0;4.666829;-0.02581;-2.239225;
1;0;1.0;4.466898;-0.026754;-2.238281;
1;0;1.0;4.266973;-0.02777;-2.237265;
1;0;1.0;4.067053;-0.028866;-2.236169;
1;0;1.0;3.86714;-0.030052;-2.234983;
1;0;1.0;3.667234;-0.03134;-2.233695;
1;0;1.0;3.467336;-0.032743;-2.232292;
1;0;1.0;3.267449;-0.034277;-2.230758;
1;0;1.0;3.067572;-0.035962;-2.229073;
1;0;1.0;2.867708;-0.037821;-2.227214;
1;0;1.0;2.667859;-0.039883;-2.225152;
1;0;1.0;2.468027;-0.042182;-2.222853;
1;0;1.0;2.268216;-0.044763;-2.220272;
1;0;1.0;2.068429;-0.04768;-2.217355;
1;0;1.0;1.868672;-0.051002;-2.214032;
1;0;1.0;1.668952;-0.054823;-2.210212;
1;0;1.0;1.469276;-0.059261;-2.205774;
1;0;1.0;1.269658;-0.06448;-2.200555;
1;1;1.0;1.070218;-0.078359;-2.193657;
1;1;1.0;0.871161;-0.102176;-2.183803;
1;1;1.0;0.672855;-0.137803;-2.16912;
1;1;1.0;0.475964;-0.188084;-2.146764;
1;1;1.0;0.281679;-0.257507;-2.112248;
1;1;1.0;0.092171;-0.353431;-2.058211;
1;1;1.0;3.201667;0.480033;-2.348118;
1;1;1.0;3.020652;0.44476;-2.368695;
1;1;1.0;2.837414;0.401761;-2.388528;
1;1;1.0;2.652472;0.350691;-2.407271;
1;1;1.0;2.466442;0.291067;-2.424441;
1;1;1.0;2.280035;0.222219;-2.43937;
1;1;1.0;2.093069;0.143636;-2.451543;
1;1;1.0;1.905115;0.054796;-2.460442;
1;1;1.0;1.715845;-0.044968;-2.465397;
1;1;1.0;1.525069;-0.156535;-2.465531;
1;1;1.0;1.33279;-0.281088;-2.459661;
1;1;1.0;1.139289;-0.420256;-2.446156;
1;0;1.0;0.945265;-0.443693;-2.422719;
1;0;1.0;0.752066;-0.48037;-2.386043;
1;0;1.0;0.566312;-0.532282;-2.33413;
1;1;1.0;0.393341;-0.609727;-2.263667;
1;0;1.0;0.234704;-0.702619;-2.170776;
1;0;1.0;0.089764;-0.821496;-2.051898;
1;0;1.0;5.614765;0.129723;-3.003117;
1;1;1.0;5.416316;0.126558;-3.006933;
1;1;1.0;5.217623;0.116209;-3.010547;
1;1;1.0;5.01856;0.098426;-3.013708;
1;0;1.0;4.819561;0.101803;-3.017085;
1;0;1.0;4.620634;0.10542;-3.020701;
1;0;1.0;4.421785;0.109301;-3.024583;
1;0;1.0;4.223024;0.113478;-3.02876;
1;1;1.0;4.024202;0.110728;-3.032991;
1;1;1.0;3.825176;0.10077;-3.036996;
1;1;1.0;3.62584;0.083274;-3.040444;
1;1;1.0;3.426161;0.057848;-3.042943;
1;1;1.0;3.226216;0.024027;-3.044029;
1;0;1.0;3.026276;0.025221;-3.045222;
1;0;1.0;2.826343;0.026539;-3.046541;
1;0;1.0;2.626418;0.028002;-3.048004;
1;1;1.0;2.426464;0.022248;-3.049231;
1;1;1.0;2.226472;0.008799;-3.049744;
1;1;1.0;2.026487;-0.012948;-3.048942;
1;1;1.0;1.826666;-0.043764;-3.046051;
1;0;1.0;1.626872;-0.047095;-3.04272;
1;0;1.0;1.427112;-0.050975;-3.03884;
1;0;1.0;1.227395;-0.05555;-3.034265;
1;0;1.0;1.027734;-0.061026;-3.028789;
1;0;1.0;0.828147;-0.067698;-3.022117;
1;0;1.0;0.628662;-0.076005;-3.01381;
1;0;1.0;0.42932;-0.08663;-3.003185;
1;0;1.0;0.230191;-0.100697;-2.989118;
1;0;1.0;0.0314;-0.120191;-2.969623;
1;0;1.0;1.821351;-0.007145;-1.149915;
1;1;1.0;1.621373;-0.015204;-1.148837;
1;1;1.0;1.421465;-0.031575;-1.146429;
1;1;1.0;1.221765;-0.057245;-1.141703;
1;1;1.0;1.022562;-0.093582;-1.133291;
1;1;1.0;0.824391;-0.142536;-1.119244;
1;0;1.0;0.626667;-0.160002;-1.101777;
1;0;1.0;0.429577;-0.182293;-1.079486;
1;1;1.0;0.233722;-0.21978;-1.048981;
1;1;1.0;0.040193;-0.278291;-1.004432;
