[mass=10.0;maxForwardSpeed=10.0;maxBackwardSpeed=0.0;turnRange=0.349066;brakePower=0.3;enginePower=0.2;steeringPower=0.2]
1;1;1.0;5.320845;0.16861;-3.028663;
1;0;1.0;5.123773;0.174091;-3.034144;
1;0;1.0;4.926898;0.179936;-3.039989;
1;0;1.0;4.730238;0.186183;-3.046235;
1;0;1.0;4.533819;0.192873;-3.052926;
1;1;1.0;4.337392;0.192817;-3.059851;
1;1;1.0;4.140706;0.185776;-3.066773;
1;1;1.0;3.943526;0.17147;-3.073411;
1;1;1.0;3.745669;0.149574;-3.07944;
1;1;1.0;3.54704;0.1197;-3.084472;
1;0;1.0;3.348536;0.125192;-3.089965;
1;0;1.0;3.150177;0.131209;-3.095982;
1;0;1.0;2.951983;0.137831;-3.102603;
1;0;1.0;2.75398;0.145151;-3.109923;
1;1;1.0;2.555993;0.145916;-3.11767;
1;1;1.0;2.357834;0.13979;-3.125506;
1;1;1.0;2.159334;0.126352;-3.133012;
1;0;1.0;1.961036;0.134864;-3.141524;
1;0;1.0;1.762983;0.144596;3.131929;
1;0;1.0;1.565232;0.155831;3.120694;
1;0;1.0;1.367859;0.16894;3.107585;
1;0;1.0;1.170966;0.18443;3.092094;
1;0;1.0;0.974699;0.203005;3.07352;
1;0;1.0;0.779263;0.22567;3.050855;
1;0;1.0;0.584966;0.253909;3.022616;
1;0;1.0;0.392285;0.29;2.986525;
1;0;1.0;0.201997;0.337597;2.938928;
1;1;1.0;0.014908;0.394631;2.874913;
1;1;1.0;1.795434;0.21799;-1.31284;
0;1;1.0;1.599599;0.212109;-1.327902;
0;1;1.0;1.403261;0.199425;-1.343144;
-1;1;0.97;1.212102;0.178648;-1.357489;
-1;1;0.94;1.026001;0.148689;-1.370079;
-1;1;0.91;0.844969;0.108166;-1.379777;
-1;1;0.88;0.669212;0.055282;-1.385048;
-1;1;0.85;0.499298;-0.012065;-1.384069;
-1;1;0.82;0.336202;-0.096666;-1.37435;
-1;1;0.79;0.181438;-0.202428;-1.352306;
0;1;0.79;0.03188;-0.333903;-1.313388;
0;1;0.79;7.571431;1.294059;2.516526;
1;1;0.81;7.527784;1.20113;2.499443;
1;1;0.83;7.474277;1.099221;2.482928;
1;1;0.85;7.410516;0.988541;2.466973;
1;1;0.87;7.336238;0.869327;2.451525;
1;1;0.89;7.251201;0.741811;2.436536;
1;1;0.91;7.155186;0.606213;2.421957;
1;1;0.93;7.047993;0.462748;2.407739;
1;1;0.95;6.92944;0.311622;2.393832;
1;1;0.97;6.799364;0.153037;2.380188;
1;1;0.99;6.657616;-0.012811;2.366754;
1;0;1.0;6.50406;0.000465;2.353478;
1;0;1.0;6.346796;0.013115;2.340828;
1;0;1.0;6.186397;0.025065;2.328878;
1;1;1.0;6.023128;0.029266;2.317696;
1;1;1.0;5.857282;0.02564;2.307359;
1;1;1.0;5.689204;0.014091;2.297964;
1;1;1.0;5.519315;-0.005495;2.289625;
1;0;1.0;5.345125;0.001906;2.282224;
1;0;1.0;5.166469;0.008305;2.275825;
1;0;1.0;4.9832;0.013628;2.270502;
1;0;1.0;4.795194;0.017784;2.266346;
1;0;1.0;4.602353;0.020669;2.263461;
1;0;1.0;4.404606;0.022152;2.261978;
1;0;1.0;4.204657;0.023003;2.261126;
1;0;1.0;4.004712;0.023923;2.260207;
1;0;1.0;3.804772;0.024918;2.259212;
1;0;1.0;3.604837;0.026;2.258129;
1;0;1.0;3.404907;0.027181;2.256949;
1;0;1.0;3.204985;0.028473;2.255656;
1;0;1.0;3.00507;0.029895;2.254235;
1;0;1.0;2.805164;0.031466;2.252664;
1;-1;1.0;2.60532;0.04058;2.250531;
1;-1;1.0;2.405635;0.057744;2.24733;
1;-1;1.0;2.206292;0.083591;2.242427;
1;-1;1.0;2.007617;0.118917;2.235026;
1;0;1.0;1.809129;0.127363;2.22658;
1;0;1.0;1.610873;0.137093;2.21685;
1;0;1.0;1.412904;0.148421;2.205521;
1;0;1.0;1.215301;0.161772;2.192171;
1;0;1.0;1.018169;0.177735;2.176208;
1;-1;1.0;0.821942;0.204879;2.156045;
1;-1;1.0;0.627291;0.245527;2.12936;
1;-1;1.0;0.435317;0.303172;2.092659;
1;-1;1.0;0.247874;0.383223;2.040533;
1;-1;1.0;0.068196;0.494229;1.964434;
1;-1;1.0;8.101693;-0.545652;-1.056966;
1;-1;1.0;7.926378;-0.507462;-1.046287;
1;-1;1.0;7.747131;-0.461693;-1.036205;
1;-1;1.0;7.564169;-0.408309;-1.026757;
1;-1;1.0;7.377973;-0.347256;-1.017997;
1;-1;1.0;7.189311;-0.27846;-1.009999;
1;-1;1.0;6.999262;-0.201822;-1.00286;
1;-1;1.0;6.809232;-0.117216;-0.99671;
1;-1;1.0;6.620968;-0.02448;-0.991707;
1;-1;1.0;6.436562;0.07658;-0.988048;
1;-1;1.0;6.258372;0.186194;-0.98596;
1;0;1.0;6.076957;0.185337;-0.985103;
1;0;1.0;5.892224;0.185803;-0.985569;
1;0;1.0;5.704189;0.187702;-0.987469;
1;0;1.0;5.512907;0.191161;-0.990928;
1;0;1.0;5.318485;0.196328;-0.996094;
1;0;1.0;5.122451;0.2027;-1.002467;
1;0;1.0;4.926682;0.209494;-1.00926;
1;0;1.0;4.731206;0.216751;-1.016518;
1;0;1.0;4.536053;0.224521;-1.024287;
1;0;1.0;4.341258;0.232857;-1.032624;
1;0;1.0;4.146863;0.241824;-1.041591;
1;0;1.0;3.952914;0.251495;-1.051261;
1;0;1.0;3.759466;0.261952;-1.061718;
1;0;1.0;3.566582;0.273294;-1.07306;
1;0;1.0;3.374338;0.285635;-1.085401;
1;0;1.0;3.182821;0.299108;-1.098874;
1;0;1.0;2.992136;0.31387;-1.113637;
1;0;1.0;2.802408;0.33011;-1.129877;
1;1;1.0;2.613317;0.340706;-1.147454;
1;1;1.0;2.4245;0.345489;-1.1662;
1;1;1.0;2.23557;0.344257;-1.185912;
1;1;1.0;2.046129;0.336758;-1.206338;
1;1;1.0;1.85579;0.322673;-1.227159;
0;1;1.0;1.664199;0.301589;-1.247963;
0;1;1.0;1.471058;0.272959;-1.268202;
-1;1;0.97;1.2819;0.236206;-1.287515;
-1;1;0.94;1.09684;0.190756;-1.305559;
-1;1;0.91;0.916223;0.135894;-1.321863;
-1;1;0.88;0.740651;0.070694;-1.335761;
-1;1;0.85;0.570999;-0.006075;-1.346303;
-1;1;0.82;0.40844;-0.096087;-1.352117;
-1;1;0.79;0.254482;-0.201639;-1.351228;
-1;1;0.76;0.110304;-0.325868;-1.340848;
-1;1;0.73;7.307355;1.237459;2.420335;
0;1;0.73;7.289592;1.119862;2.404955;
0;1;0.73;7.262303;0.991769;2.39051;
1;1;0.75;7.225143;0.853478;2.376954;
1;1;0.77;7.177802;0.705271;2.364247;
1;1;0.79;7.119995;0.547414;2.352352;
1;1;0.81;7.051467;0.380156;2.34124;
1;1;0.83;6.971985;0.203731;2.330884;
1;1;0.85;6.881338;0.018359;2.321261;
1;1;0.87;6.779334;-0.175754;2.312356;
1;0;0.89;6.665802;-0.167553;2.304154;
1;0;0.91;6.540584;-0.16005;2.296651;
1;0;0.93;6.40354;-0.153244;2.289845;
1;0;0.95;6.254545;-0.147142;2.283743;
1;0;0.97;6.093487;-0.141755;2.278356;
1;0;0.99;5.920268;-0.137106;2.273707;
1;-1;1.0;5.73681;-0.126332;2.269915;
1;-1;1.0;5.549574;-0.109782;2.267327;
1;-1;1.0;5.35803;-0.087534;2.266023;
1;-1;1.0;5.161764;-0.059689;2.266103;
1;-1;1.0;4.961828;-0.025613;2.266934;
1;0;1.0;4.761895;-0.026502;2.267823;
1;0;1.0;4.561968;-0.027455;2.268776;
1;0;1.0;4.362046;-0.028479;2.2698;
1;0;1.0;4.162131;-0.029582;2.270903;
1;-1;1.0;3.962184;-0.023512;2.271814;
1;-1;1.0;3.762193;-0.00995;2.272215;
1;-1;1.0;3.562206;0.011476;2.271733;
1;-1;1.0;3.362368;0.041207;2.269927;
1;0;1.0;3.162546;0.043186;2.267948;
1;0;1.0;2.962742;0.045365;2.265769;
1;0;1.0;2.762959;0.047776;2.263358;
1;0;1.0;2.5632;0.050456;2.260678;
1;0;1.0;2.363469;0.053455;2.257679;
1;0;1.0;2.163773;0.056833;2.254301;
1;0;1.0;1.964118;0.060665;2.250469;
1;0;1.0;1.764512;0.065052;2.246082;
1;0;1.0;1.564968;0.07012;2.241014;
1;-1;1.0;1.365613;0.083614;2.234502;
1;-1;1.0;1.166652;0.106569;2.225509;
1;-1;1.0;0.96844;0.140434;2.212588;
1;-1;1.0;0.771584;0.187278;2.193669;
1;-1;1.0;0.577117;0.250133;2.165721;
1;-1;1.0;0.38678;0.333551;2.12419;
1;-1;1.0;0.203543;0.444472;2.062139;
1;-1;1.0;0.031881;0.592433;1.970028;
1;-1;1.0;3.068558;-0.306105;-1.192988;
1;-1;1.0;2.877294;-0.25019;-1.17909;
1;-1;1.0;2.685435;-0.185945;-1.16654;
1;-1;1.0;2.494114;-0.112979;-1.15573;
1;-1;1.0;2.30475;-0.030754;-1.147198;
1;-1;1.0;2.119066;0.06145;-1.141664;
1;0;1.0;1.929286;0.05831;-1.138524;
1;0;1.0;1.735332;0.05805;-1.138264;
1;0;1.0;1.5372;0.061328;-1.141542;
1;1;1.0;1.33752;0.058994;-1.146189;
0;1;1.0;1.137742;0.049243;-1.150401;
0;1;1.0;0.93783;0.031219;-1.153321;
-1;1;0.97;0.743831;0.003421;-1.153664;
-1;1;0.94;0.55594;-0.036031;-1.14978;
-1;1;0.91;0.374587;-0.089756;-1.139295;
-1;1;0.88;0.200338;-0.161095;-1.11913;
-1;1;0.85;0.034166;-0.254662;-1.084949;
-1;1;0.82;12.948404;1.680094;-2.109236;
-1;1;0.79;12.961771;1.614696;-2.120575;
-1;1;0.76;12.967105;1.539679;-2.131482;
0;1;0.76;12.964116;1.455403;-2.142316;
0;1;0.76;12.95279;1.361772;-2.152979;
1;1;0.78;12.933053;1.259167;-2.163621;
1;1;0.8;12.904862;1.147636;-2.174062;
1;1;0.82;12.868057;1.027171;-2.184083;
1;1;0.84;12.82235;0.897747;-2.193456;
1;1;0.86;12.76748;0.759569;-2.202193;
1;1;0.88;12.703207;0.612833;-2.210305;
1;1;0.9;12.62931;0.457724;-2.217801;
1;1;0.92;12.545588;0.294416;-2.224688;
1;1;0.94;12.45186;0.123077;-2.230969;
1;1;0.96;12.34796;-0.056139;-2.236646;
1;1;0.98;12.233741;-0.243083;-2.241719;
1;1;1.0;12.10907;-0.437616;-2.246183;
1;0;1.0;11.973833;-0.433767;-2.250033;
1;0;1.0;11.827931;-0.430542;-2.253258;
1;0;1.0;11.67128;-0.427955;-2.255845;
1;0;1.0;11.503813;-0.426023;-2.257776;
1;0;1.0;11.330955;-0.424811;-2.258988;
1;0;1.0;11.15715;-0.424384;-2.259416;
1;-1;1.0;10.9817;-0.417787;-2.259031;
1;-1;1.0;10.803954;-0.405053;-2.257802;
1;-1;1.0;10.62334;-0.386217;-2.255695;
1;-1;1.0;10.439388;-0.361316;-2.252671;
1;-1;1.0;10.251766;-0.330396;-2.248684;
1;-1;1.0;10.060309;-0.293507;-2.243685;
1;-1;1.0;9.866372;-0.249095;-2.239227;
1;-1;1.0;9.670115;-0.196908;-2.235564;
1;0;1.0;9.474053;-0.200644;-2.231828;
1;0;1.0;9.278142;-0.204522;-2.22795;
1;0;1.0;9.082392;-0.208551;-2.223922;
1;0;1.0;8.886813;-0.212739;-2.219733;
1;-1;1.0;8.691117;-0.209974;-2.215517;
1;-1;1.0;8.495027;-0.200114;-2.211415;
1;-1;1.0;8.298297;-0.183003;-2.207581;
1;-1;1.0;8.10075;-0.158472;-2.204187;
1;-1;1.0;7.902309;-0.126335;-2.201418;
1;0;1.0;7.703939;-0.12923;-2.198523;
1;0;1.0;7.505646;-0.13226;-2.195492;
1;0;1.0;7.307434;-0.135435;-2.192318;
1;0;1.0;7.109311;-0.138765;-2.188988;
1;-1;1.0;6.911089;-0.135106;-2.185666;
1;-1;1.0;6.712592;-0.124277;-2.182532;
1;-1;1.0;6.513687;-0.106078;-2.179786;
1;0;1.0;6.314842;-0.108973;-2.176891;
1;0;1.0;6.116062;-0.11203;-2.173835;
1;0;1.0;5.917352;-0.115262;-2.170602;
1;0;1.0;5.718718;-0.118686;-2.167179;
1;0;1.0;5.520168;-0.122318;-2.163547;
1;0;1.0;5.32171;-0.126178;-2.159687;
1;0;1.0;5.123351;-0.130288;-2.155576;
1;-1;1.0;4.924921;-0.127459;-2.151424;
1;-1;1.0;4.726252;-0.117452;-2.147469;
1;-1;1.0;4.527217;-0.099995;-2.143982;
1;-1;1.0;4.327755;-0.074772;-2.141279;
1;0;1.0;4.128336;-0.077686;-2.138366;
1;0;1.0;3.928964;-0.080835;-2.135217;
1;0;1.0;3.729644;-0.084249;-2.131802;
1;0;1.0;3.530385;-0.087964;-2.128087;
1;0;1.0;3.331194;-0.092021;-2.124031;
1;0;1.0;3.132081;-0.096469;-2.119583;
1;0;1.0;2.933058;-0.101366;-2.114685;
1;0;1.0;2.734139;-0.106786;-2.109265;
1;0;1.0;2.535343;-0.112816;-2.103235;
1;0;1.0;2.33669;-0.119564;-2.096488;
1;0;1.0;2.138209;-0.127166;-2.088886;
1;0;1.0;1.939933;-0.135793;-2.080258;
1;0;1.0;1.741908;-0.145668;-2.070383;
1;0;1.0;1.544192;-0.157079;-2.058972;
1;0;1.0;1.346863;-0.170411;-2.045641;
1;1;1.0;1.150291;-0.193806;-2.029227;
1;1;1.0;0.955027;-0.228872;-2.008123;
1;1;1.0;0.76193;-0.277883;-1.980057;
1;1;1.0;0.572362;-0.344112;-1.941753;
1;1;1.0;0.38853;-0.432339;-1.888432;
1;1;1.0;0.214041;-0.549526;-1.813133;
1;1;1.0;0.054827;-0.705407;-1.706121;
1;1;1.0;2.858844;0.433506;-2.308457;
1;1;1.0;2.674935;0.390915;-2.328699;
1;1;1.0;2.489553;0.340328;-2.347924;
1;1;1.0;2.303366;0.281272;-2.365663;
1;1;1.0;2.117155;0.213084;-2.38125;
1;1;1.0;1.93123;0.13507;-2.393994;
1;1;1.0;1.745142;0.046653;-2.403315;
1;1;1.0;1.55855;-0.052909;-2.408474;
1;1;1.0;1.371255;-0.164594;-2.408489;
1;0;1.0;1.183267;-0.171044;-2.402039;
1;0;1.0;0.993314;-0.184949;-2.388135;
1;0;1.0;0.797101;-0.205416;-2.367667;
1;0;1.0;0.601826;-0.230886;-2.342197;
1;0;1.0;0.407877;-0.263401;-2.309682;
1;1;1.0;0.216317;-0.314316;-2.265749;
1;1;1.0;0.029019;-0.390984;-2.203044;
1;1;1.0;5.714959;0.417755;-3.032727;
1;1;1.0;5.530407;0.401469;-3.044366;
1;1;1.0;5.344099;0.377862;-3.055665;
1;1;1.0;5.155634;0.346686;-3.066377;
1;1;1.0;4.964727;0.307656;-3.076216;
1;1;1.0;4.77122;0.260528;-3.084939;
1;1;1.0;4.575128;0.205201;-3.092444;
1;0;1.0;4.379478;0.212777;-3.10002;
1;0;1.0;4.184161;0.220924;-3.108167;
1;0;1.0;3.989214;0.229709;-3.116951;
1;0;1.0;3.794684;0.239206;-3.126449;
1;0;1.0;3.600623;0.249507;-3.136749;
1;1;1.0;3.406737;0.253425;3.135537;
1;1;1.0;3.212711;0.250723;3.124276;
1;1;1.0;3.018226;0.241115;3.112939;
1;1;1.0;2.822988;0.224259;3.10187;
1;1;1.0;2.626758;0.199733;3.091491;
1;1;1.0;2.429389;0.167012;3.082323;
1;1;1.0;2.230869;0.125439;3.075027;
1;0;1.0;2.032544;0.13369;3.066776;
1;0;1.0;1.834454;0.143096;3.05737;
1;0;1.0;1.636652;0.153913;3.046553;
1;0;1.0;1.439209;0.166484;3.033982;
1;0;1.0;1.242219;0.181266;3.0192;
1;0;1.0;1.045814;0.19889;3.001576;
1;0;1.0;0.850178;0.22025;2.980216;
1;1;1.0;0.655251;0.238846;2.954639;
1;1;1.0;0.460968;0.255414;2.924108;
1;1;1.0;0.267292;0.271144;2.887434;
1;1;1.0;0.074259;0.28807;2.842583;
1;1;1.0;1.843455;0.062432;-1.317116;
1;1;1.0;1.643501;0.022098;-1.31867;
1;1;1.0;1.443578;-0.028962;-1.316479;
1;1;1.0;1.244463;-0.09191;-1.309381;
1;1;1.0;1.047367;-0.16821;-1.295913;
1;1;1.0;0.854026;-0.259889;-1.274047;
1;1;1.0;0.666883;-0.369745;-1.240986;
1;1;1.0;0.489337;-0.501554;-1.192953;
1;1;1.0;0.326111;-0.660147;-1.125117;
1;1;1.0;0.182247;-0.851132;-1.031871;
1;1;1.0;0.063914;-1.079826;-0.907897;
